PassengerId,HomePlanet,CryoSleep,Cabin,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,Transported
4739,1,True,685,0,41,False,0,0,0,0,0,265,True
4740,1,True,685,2,14,False,0,0,0,0,0,4042,True
4741,1,False,685,0,27,False,0,867,0,20,1371,6966,False
4742,1,False,685,0,29,True,530,418,0,311,9129,273,False
4743,1,True,745,2,25,False,0,0,173,0,0,3157,True
4744,1,False,745,2,54,False,0,8246,0,56,118,5429,True
4745,0,False,1737,2,46,False,971,0,20,0,5,6836,False
4746,0,False,6296,2,18,False,224,794,16,0,0,4676,True
4747,1,False,95,0,22,False,1961,82,0,3025,2406,396,False
4748,1,True,1739,0,29,False,0,458,0,0,0,778,True
4749,1,False,1739,0,26,False,606,1080,0,2011,0,414,False
4750,0,False,4504,0,36,False,0,1808,0,344,0,4692,True
4751,0,False,1718,2,19,False,0,0,0,0,0,5809,True
4752,0,False,4506,1,56,False,1309,0,69,1,0,541,False
4753,0,False,4508,2,20,False,542,175,0,5,0,4992,True
4754,0,False,6278,2,10,False,0,0,0,0,0,1374,False
4755,0,True,6278,1,14,False,0,0,0,0,0,5468,False
4756,2,True,2240,0,27,False,0,0,0,0,0,7997,True
4757,2,False,4509,2,35,False,4608,0,926,382,0,3469,False
4758,0,False,6279,2,13,False,0,0,60,1,5147,285,False
4759,0,False,4512,2,21,False,1,0,143,558,1,3844,False
4760,0,True,6283,2,22,False,0,0,0,0,0,1556,False
4761,1,True,1720,2,29,False,0,0,0,0,0,804,False
4762,1,False,1720,2,32,False,8151,2052,1919,7352,754,980,False
4763,0,False,4515,2,20,False,0,15,455,95,0,286,True
4764,2,False,2243,2,44,False,2575,3,20,0,304,7381,False
4765,0,False,4518,0,22,False,0,0,0,1600,168,4432,True
4766,1,False,264,2,39,False,3926,2030,0,1483,611,420,False
4767,1,False,264,2,19,False,0,3750,0,0,41,1595,True
4768,0,False,6284,2,0,False,0,0,0,0,0,414,False
4769,0,True,6284,2,0,False,0,0,0,0,0,5169,False
4770,0,False,6284,1,12,False,0,0,0,0,0,4491,True
4771,0,True,6284,2,7,False,0,0,0,0,0,58,False
4772,0,False,1722,1,32,False,793,0,0,0,0,630,False
4773,0,False,6284,2,11,False,0,0,0,0,0,6949,True
4774,0,False,4519,0,18,False,1471,59,95,1109,330,414,False
4775,1,False,687,0,49,True,9,179,0,3,7865,8142,False
4776,2,True,2246,2,61,False,0,0,0,0,0,1859,True
4777,0,True,6285,0,7,False,0,0,0,0,0,3958,True
4778,0,False,6285,2,25,False,0,181,671,0,0,5841,True
4779,0,False,2247,0,51,False,6,0,706,0,0,2913,True
4780,1,True,1724,2,56,False,0,0,0,0,0,6384,True
4781,0,False,6299,2,31,False,25,712,0,16,0,4644,True
4782,0,True,6156,1,16,False,0,0,0,0,0,3924,True
4783,0,True,6301,2,29,False,0,0,0,0,0,3801,True
4784,0,True,6287,1,17,False,224,0,0,0,0,5117,True
4785,0,False,6303,1,47,False,83,1,0,654,3,3881,True
4786,1,False,266,2,25,False,0,3,0,763,3541,6896,False
4787,1,False,266,2,28,False,29,394,0,712,4360,803,False
4788,1,False,266,2,32,False,0,419,0,1984,521,5609,False
4789,1,True,748,0,56,False,0,0,0,0,0,1643,True
4790,1,True,748,0,25,False,0,0,0,0,0,29,True
4791,1,True,748,2,13,False,0,0,0,0,0,6791,True
4792,1,True,749,2,41,False,0,0,0,0,0,2292,True
4793,1,True,749,0,28,False,0,0,0,0,0,5436,True
4794,2,True,4527,2,25,False,0,0,0,0,0,762,True
4795,2,True,4527,2,11,False,0,0,0,0,0,3140,True
4796,2,False,1728,2,20,False,0,0,0,0,0,3053,False
4797,0,False,4529,2,24,False,0,464,321,0,90,5009,True
4798,0,False,2249,2,41,False,256,109,0,340,0,4703,False
4799,0,False,4531,0,29,False,0,0,22,738,0,7716,False
4800,1,True,753,0,59,False,0,0,0,0,0,4095,True
4801,0,False,6306,2,31,False,0,679,0,0,213,4879,True
4802,0,False,4533,2,16,False,43,0,0,1893,119,2961,False
4803,2,False,2251,2,65,False,56,0,1081,21,0,3084,False
4804,2,False,2251,2,21,False,0,1,2832,0,0,3153,True
4805,0,True,6290,2,27,False,0,0,0,0,0,634,True
4806,0,True,6308,2,37,False,0,458,0,0,0,7722,True
4807,0,False,6291,2,42,False,5049,477,0,0,0,8003,False
4808,0,False,6292,0,36,False,0,0,846,0,0,1077,True
4809,0,True,6292,1,24,False,0,0,0,0,0,3834,False
4810,0,True,6292,1,28,False,0,0,0,0,0,5001,True
4811,0,False,2253,0,19,False,107,0,505,48,0,2355,False
4812,0,False,2253,2,26,False,0,910,13,10,15,5218,False
4813,0,True,6292,0,19,False,0,0,0,0,0,7037,True
4814,0,False,2253,2,26,False,1528,1,0,0,0,414,False
4815,0,False,2253,2,35,False,0,116,51,0,701,4839,False
4816,0,False,4535,0,24,False,0,0,0,704,0,2906,False
4817,0,False,6310,2,9,False,0,0,0,0,0,5586,True
4818,1,False,66,0,40,False,0,3815,0,322,0,1295,True
4819,0,True,6313,1,23,False,0,0,0,0,0,2576,True
4820,2,False,2258,2,4,False,0,0,0,0,0,4695,True
4821,2,False,2258,2,20,False,859,3,0,939,0,1212,False
4822,2,True,2258,2,21,False,0,0,0,0,0,5354,True
4823,2,False,2258,2,4,False,0,0,0,0,0,7762,True
4824,0,True,6295,2,19,False,0,0,0,0,0,414,True
4825,0,True,6315,2,18,False,0,0,0,0,0,6988,True
4826,0,False,4537,0,26,False,7,751,0,38,0,5407,True
4827,0,False,2260,2,13,False,0,63,54,20,916,3218,False
4828,0,True,6297,2,16,False,0,0,0,0,0,4243,True
4829,2,True,2261,2,14,False,0,0,0,0,0,3057,True
4830,1,False,307,2,40,False,0,553,10,2787,52,6336,False
4831,2,False,1729,2,34,True,38,0,606,0,404,7380,False
4832,1,True,311,0,21,False,0,0,0,0,0,6768,True
4833,1,False,311,2,29,False,0,4198,227,1,1415,850,True
4834,0,False,6319,2,40,False,814,12,2,311,79,5457,True
4835,0,False,2264,2,16,False,0,1,0,311,61,8298,False
4836,0,False,6298,2,37,False,732,458,173,156,0,6624,False
4837,2,True,1122,0,41,False,0,0,0,0,0,3436,True
4838,2,True,4538,0,16,False,0,0,0,0,0,3907,True
4839,2,False,4538,0,39,False,98,0,125,0,1082,2422,False
4840,0,True,1731,2,30,False,0,0,0,0,0,2713,True
4841,0,False,1731,2,40,False,151,0,713,0,0,4334,True
4842,0,False,4539,2,63,False,0,281,94,0,270,108,True
4843,2,False,1131,2,32,False,382,0,477,22,2,1906,True
4844,0,False,4543,2,47,False,1,17,0,1069,0,4357,False
4845,0,False,2266,0,23,False,0,306,392,9,13,4228,False
4846,0,False,4545,2,23,False,0,7,0,190,501,4515,False
4847,2,True,2267,2,19,False,0,0,0,0,0,7387,True
4848,1,True,689,0,44,False,0,0,0,0,0,3785,True
4849,1,False,689,2,29,False,6,5,0,6235,434,5530,False
4850,0,False,6300,2,21,False,582,0,0,148,53,545,False
4851,0,False,1733,2,23,False,576,207,0,0,9,3804,False
4852,1,False,313,2,26,True,0,0,0,0,0,187,True
4853,1,True,693,0,47,False,0,0,0,0,0,5930,True
4854,0,True,6302,1,20,False,0,0,0,311,0,3009,True
4855,1,False,269,2,48,False,0,0,0,0,0,5602,True
4856,0,True,6304,2,4,False,0,0,0,0,0,2012,True
4857,0,False,6304,2,25,False,322,0,81,3,298,1100,True
4858,0,False,6305,2,0,False,0,0,0,0,0,4412,True
4859,2,False,1744,2,29,False,523,0,21,4,811,2033,False
4860,0,False,2268,2,21,False,41,651,2,29,0,5691,False
4861,0,False,1734,2,20,False,949,0,0,5,0,6504,False
4862,0,False,6307,2,34,False,0,160,0,611,44,1723,False
4863,0,True,6307,2,9,False,0,0,0,0,0,2682,True
4864,0,True,6307,2,12,False,0,0,0,0,0,8111,False
4865,0,False,4549,2,13,False,0,0,0,0,1513,4331,False
4866,2,True,4551,2,27,False,0,0,0,0,0,7819,True
4867,1,False,755,2,34,False,0,914,0,2433,647,1124,True
4868,1,True,271,2,18,False,0,0,0,0,0,6764,True
4869,1,True,271,0,16,False,0,0,0,0,0,819,True
4870,0,True,6309,2,43,False,0,0,0,0,0,3481,True
4871,0,True,6309,2,0,False,0,0,0,0,0,4251,False
4872,0,False,1736,2,20,False,0,4,761,22,1,6615,True
4873,2,False,2270,2,45,False,878,0,430,0,0,5024,False
4874,1,False,1123,2,35,False,0,725,3415,311,1,5159,False
4875,0,False,2272,2,21,False,1961,96,0,54,40,5447,False
4876,0,True,6312,2,14,False,0,0,0,0,0,4276,True
4877,0,False,2274,1,46,False,0,153,173,0,397,4393,False
4878,0,False,4553,2,22,False,261,0,0,107,1132,5235,False
4879,0,False,6321,2,2,False,0,0,0,0,0,4501,True
4880,0,False,6321,2,3,False,0,0,0,0,0,2390,True
4881,0,True,6314,0,28,False,0,0,0,0,0,334,True
4882,0,False,2276,1,60,False,0,0,789,283,3,5799,False
4883,0,False,6314,1,48,False,0,2,72,554,143,2802,False
4884,0,False,1745,0,18,False,51,339,1,0,436,1253,True
4885,0,False,4555,2,31,False,1364,0,0,0,21,6716,False
4886,1,True,696,0,26,False,0,0,0,0,0,6782,True
4887,1,False,696,0,41,False,717,641,2,1559,4828,177,False
4888,0,False,4557,2,26,False,168,458,382,166,0,2830,True
4889,0,False,2278,2,29,False,0,43,693,0,0,414,True
4890,0,False,1747,2,24,False,666,938,1,0,304,3820,False
4891,0,False,2280,2,25,False,10,0,908,5,0,5885,True
4892,0,False,6316,0,0,False,0,0,0,0,0,658,False
4893,0,True,6317,2,30,False,0,0,0,0,0,1815,False
4894,1,True,272,0,18,False,0,0,0,0,0,7105,True
4895,1,True,272,0,32,False,0,0,0,0,0,1465,True
4896,0,False,2192,2,28,False,0,0,0,525,1889,4888,False
4897,2,False,1134,2,21,False,2206,0,353,0,19,4151,False
4898,0,False,2281,2,25,False,0,528,8,153,0,4323,False
4899,2,False,2195,0,47,False,275,0,173,24,0,5765,True
4900,2,True,2195,1,28,False,0,0,0,0,0,3418,True
4901,2,True,2195,2,8,False,0,0,0,0,0,4744,True
4902,0,False,2196,2,24,False,0,0,56,564,880,2271,False
4903,2,True,1750,2,30,False,0,0,0,0,0,1751,True
4904,0,True,6324,1,24,False,0,0,0,0,0,4484,True
4905,0,True,6326,2,13,False,0,0,0,0,0,2109,True
4906,0,False,1751,2,16,False,0,0,19,971,0,323,False
4907,2,False,2198,2,23,False,263,0,1548,44,0,2428,True
4908,2,False,2282,2,16,False,271,0,2251,117,0,7827,True
4909,0,False,6318,2,29,False,30,0,605,267,6,354,False
4910,0,False,1738,2,46,False,1,0,898,0,96,4500,True
4911,0,True,6320,1,13,False,0,0,0,0,0,3188,False
4912,0,True,6330,2,22,False,0,0,0,0,0,4285,True
4913,0,True,6331,2,29,False,0,0,0,0,0,5048,True
4914,0,True,6333,2,46,False,0,0,0,0,0,1377,True
4915,0,False,2200,2,24,False,1231,0,0,1,3,4812,True
4916,0,True,6334,2,33,False,0,0,0,0,0,2364,True
4917,2,False,2202,2,38,False,218,0,586,770,0,7538,False
4918,0,True,6322,2,57,False,0,0,0,0,0,3378,True
4919,0,False,2286,2,28,False,0,13,643,47,0,4384,True
4920,0,False,6323,2,38,False,6,2324,0,0,0,6744,True
4921,0,False,6336,2,28,False,607,0,0,227,0,7746,True
4922,2,False,1740,2,25,False,922,0,1,91,0,1867,False
4923,2,True,2204,2,22,False,0,0,0,0,0,1831,True
4924,2,False,2287,2,33,False,705,0,1905,13,0,5794,True
4925,0,False,2206,2,35,False,202,1309,60,0,0,2595,True
4926,0,False,2208,2,24,False,290,64,413,35,0,601,True
4927,1,True,314,2,31,False,0,0,0,0,0,1597,True
4928,1,True,314,2,16,False,0,0,0,0,0,6266,True
4929,1,True,6156,2,28,False,0,0,0,0,0,6888,True
4930,1,False,314,0,8,False,0,0,0,0,0,6915,True
4931,2,True,2211,2,20,False,0,0,0,0,0,1847,True
4932,2,False,1124,2,26,False,41,0,444,572,0,5152,False
4933,1,False,274,0,43,False,0,1001,0,2393,0,2341,False
4934,1,False,756,2,70,False,241,1065,0,2290,2,404,True
4935,0,True,6325,0,17,False,0,0,0,0,0,6440,True
4936,0,True,6328,2,14,False,0,0,0,0,0,62,True
4937,0,True,6338,2,21,False,0,0,0,0,0,4477,True
4938,0,False,2212,0,37,False,0,0,163,0,486,5338,True
4939,0,False,2289,2,15,False,0,400,0,0,702,7795,False
4940,1,False,97,0,20,False,0,290,0,1866,217,277,False
4941,1,False,758,0,36,True,13,196,3,0,12323,7102,False
4942,0,False,2213,2,14,False,0,56,173,0,2,1240,True
4943,0,False,1753,2,21,False,38,1,591,1,31,5673,True
4944,0,False,2291,2,28,False,89,3,571,258,0,4710,False
4945,2,True,2293,2,20,False,0,0,0,0,0,6395,True
4946,0,False,2295,2,26,False,0,0,827,1,0,4884,False
4947,0,False,2297,2,25,False,662,34,0,79,148,8227,False
4948,0,False,2214,2,29,False,0,10,0,594,120,4267,False
4949,1,False,276,0,39,True,0,2868,0,5,1968,5943,True
4950,0,False,2299,2,18,False,0,0,0,87,1232,1114,True
4951,1,True,316,0,37,False,0,0,0,0,0,5498,True
4952,0,False,6329,2,28,False,467,458,0,0,307,656,False
4953,0,False,2216,2,18,False,0,0,2728,0,304,2587,True
4954,0,False,2302,2,30,False,0,6,621,311,433,2760,False
4955,0,False,1755,2,35,False,35,0,14,0,816,3067,True
4956,0,False,2218,2,26,False,0,196,0,0,487,2911,True
4957,0,True,6341,0,0,False,0,0,0,0,0,4663,True
4958,0,False,6342,1,42,False,0,458,0,214,50,7041,True
4959,0,False,2304,2,36,False,1,716,3,0,57,7652,True
4960,0,False,2305,2,31,False,1177,2,0,311,1,1351,False
4961,0,False,6332,0,27,False,3905,7,0,4,53,5136,False
4962,1,False,759,2,25,False,0,4313,0,175,60,1593,True
4963,0,True,6335,2,32,False,0,0,0,0,0,1450,True
4964,0,True,6344,2,14,False,0,0,0,0,0,6620,True
4965,0,True,6345,2,16,False,0,0,0,0,0,1372,True
4966,0,True,6346,0,51,False,0,0,0,0,0,3762,True
4967,1,True,280,2,21,False,0,0,0,0,0,450,True
4968,1,True,280,0,31,False,0,0,0,0,0,6786,True
4969,0,False,6156,2,9,False,0,0,0,0,0,6135,False
4970,0,False,6337,2,7,False,0,0,0,0,0,5069,True
4971,0,False,6337,2,3,False,0,0,0,0,0,4353,True
4972,0,True,6337,2,2,False,0,0,0,0,0,8410,True
4973,0,False,6337,0,7,False,0,0,0,0,0,6689,False
4974,2,False,2221,2,18,False,1744,0,8,8,0,7543,False
4975,2,True,2221,2,33,False,0,0,0,0,0,4169,True
4976,0,False,2307,2,23,False,0,2891,0,6,0,2686,True
4977,1,True,317,2,13,False,224,0,0,0,0,5640,True
4978,2,False,2225,2,32,False,4702,0,449,190,0,2369,False
4979,1,True,282,2,27,False,0,0,0,0,0,7374,True
4980,0,False,2309,2,23,False,0,491,0,61,0,7839,True
4981,1,False,761,2,25,False,0,3625,0,0,168,7108,True
4982,0,False,2310,2,18,False,454,0,0,324,0,3624,False
4983,2,True,2311,0,23,False,0,0,0,0,0,1587,True
4984,1,True,1743,0,31,False,0,0,0,0,0,2874,True
4985,1,False,1743,2,32,False,0,1301,0,94,356,3661,False
4986,2,True,2316,2,22,False,0,0,0,311,304,341,True
4987,2,True,2318,2,38,False,0,0,0,311,0,1854,True
4988,0,False,2228,1,21,False,751,5,0,1,0,8119,True
4989,2,True,2320,2,28,False,0,0,0,0,0,8085,True
4990,1,False,284,2,38,False,0,0,0,0,0,3160,False
4991,0,False,2323,2,20,False,0,0,708,101,0,6422,True
4992,0,False,2325,2,23,False,0,1,292,0,340,1932,False
4993,0,False,6343,2,48,False,456,0,39,0,5,7968,True
4994,0,True,6348,0,15,False,0,0,0,0,0,1113,True
4995,0,False,6348,2,30,False,0,674,39,0,10,7668,True
4996,2,False,2230,2,40,False,286,0,2299,12,304,6642,True
4997,0,False,6349,2,36,False,0,0,33,677,0,1566,False
4998,0,True,6351,2,20,False,0,0,0,0,0,4304,True
4999,2,False,1746,2,17,False,13,0,565,367,1,6449,False
5000,1,False,699,0,38,False,0,439,0,434,10074,6890,False
5001,1,True,699,0,38,False,0,0,0,0,0,2490,True
5002,2,False,1136,2,14,False,809,0,59,0,0,3146,False
5003,2,False,1748,2,28,False,134,0,6,1450,0,1903,False
5004,0,False,1749,2,21,False,37,0,31,696,63,7549,True
5005,1,False,701,2,18,False,0,3770,0,287,3491,646,False
5006,2,False,1137,2,26,False,164,0,853,0,39,5713,True
5007,1,False,704,2,35,False,25,866,0,3198,459,840,False
5008,2,False,2232,0,46,False,1082,80,1177,0,323,3903,False
5009,1,True,318,0,13,False,0,0,0,0,0,6470,True
5010,1,False,318,2,39,False,43,9365,144,0,118,8201,True
5011,2,False,1128,1,49,False,1690,0,85,0,0,6116,False
5012,2,False,1757,2,28,False,0,0,0,0,0,945,False
5013,0,False,2327,2,27,False,0,686,0,101,9,4687,True
5014,0,True,6347,2,21,False,0,0,173,0,0,8006,True
5015,0,False,1760,2,29,False,0,32,0,4517,0,4510,False
5016,0,False,2328,2,27,False,0,45,225,14,519,54,False
5017,2,True,2332,2,38,False,0,0,0,0,0,5725,True
5018,0,False,2334,1,18,False,0,458,0,150,0,2653,True
5019,1,True,1752,0,35,False,0,0,0,0,0,5504,True
5020,2,True,2335,2,37,False,0,0,0,0,0,2022,True
5021,0,False,1754,2,60,False,943,53,0,0,0,6371,False
5022,1,True,1756,2,31,False,0,0,0,0,0,776,True
5023,1,True,763,2,4,False,0,0,0,0,0,5556,True
5024,0,False,763,2,34,False,0,3195,0,102,1469,2340,True
5025,1,False,763,0,46,False,0,8221,0,1010,160,666,True
5026,0,False,6355,2,18,False,0,0,55,2288,1,414,False
5027,2,False,1763,2,38,False,224,0,363,7,3,1787,False
5028,0,False,2234,2,29,False,0,61,942,2,0,1457,True
5029,1,True,767,2,13,False,0,0,0,0,0,6934,True
5030,1,True,767,2,26,False,0,0,0,0,0,6407,True
5031,1,False,708,2,30,False,0,95,0,1202,5558,1620,False
5032,0,False,2238,2,42,False,0,0,8,3409,0,4793,False
5033,2,False,2337,2,36,False,386,0,756,6,0,3720,False
5034,0,False,2339,0,23,False,253,0,1175,3,304,4790,False
5035,1,False,99,2,34,True,0,5210,0,1332,2,6305,True
5036,1,False,99,2,26,False,0,4894,0,62,85,7370,True
5037,2,False,1139,2,31,False,2048,0,1040,136,0,3930,False
5038,2,False,1141,2,48,False,581,6,1,158,0,3581,False
5039,0,True,6357,2,10,False,0,0,0,311,0,7279,True
5040,2,False,2341,2,27,False,2,0,1320,0,26,6704,True
5041,2,False,2341,2,32,False,2497,0,101,0,0,7408,False
5042,0,True,6359,2,24,False,0,0,0,0,0,6705,True
5043,0,True,6359,1,20,False,0,0,0,0,0,5417,True
5044,0,False,2239,2,48,False,83,110,0,690,8,1328,True
5045,2,False,1765,2,35,True,628,6,528,136,0,8445,False
5046,2,False,1143,2,14,False,246,0,2153,0,0,1855,True
5047,2,False,1144,2,28,False,4,0,2574,0,0,3145,True
5048,2,False,2345,2,28,False,743,378,8,0,0,6729,False
5049,2,True,1130,2,42,False,0,0,0,0,0,6644,True
5050,2,True,1130,2,8,False,0,0,0,0,0,6412,True
5051,2,True,1130,0,30,False,0,0,0,0,0,7193,True
5052,0,False,6350,2,44,False,0,0,5,30,777,7009,False
5053,2,False,2241,2,40,False,1269,0,75,0,4,2036,False
5054,0,False,2348,2,38,False,766,38,0,0,0,1139,False
5055,0,False,2242,1,22,False,2,46,0,483,67,7012,False
5056,2,False,1146,2,32,False,1781,0,654,580,0,5737,False
5057,2,False,1146,2,16,False,2116,0,350,0,901,3023,False
5058,2,False,1132,2,33,False,748,130,1047,458,0,7405,False
5059,1,False,320,2,38,False,20,3960,153,280,1674,422,False
5060,0,False,6354,2,23,False,0,806,0,2,0,2817,True
5061,0,False,6356,2,16,False,3,595,0,9,321,5085,True
5062,0,False,6358,1,16,False,481,0,166,0,122,4844,False
5063,0,False,6358,2,11,False,0,0,0,0,0,1391,False
5064,0,False,2350,2,22,False,0,824,0,0,411,1701,False
5065,0,False,2350,2,43,False,0,0,0,0,1544,2535,False
5066,0,True,6358,1,20,False,0,0,0,0,0,998,True
5067,0,False,2352,2,22,False,0,747,8,0,314,5193,False
5068,2,False,2354,2,0,False,0,458,0,0,0,8176,True
5069,2,False,1759,2,30,False,138,0,208,952,0,6338,False
5070,2,True,2354,2,18,False,0,0,0,0,0,2516,True
5071,2,False,2354,0,0,False,0,0,173,0,0,7758,True
5072,2,False,1770,2,41,False,164,0,1115,1,18,5815,False
5073,0,False,2244,2,39,False,0,829,0,1,0,3232,True
5074,0,False,6361,2,37,False,389,0,1,3369,3,1523,False
5075,1,True,1133,0,26,False,0,0,0,311,0,6297,True
5076,2,False,2357,2,49,False,552,0,7,0,183,375,False
5077,2,False,1761,2,28,False,142,0,1878,62,0,1993,True
5078,2,False,2358,1,13,False,358,65,599,676,0,1762,False
5079,0,False,1762,2,64,False,469,700,2,1,0,2344,False
5080,0,False,2245,1,24,False,1,0,11,0,734,414,False
5081,0,True,2360,2,18,False,0,0,0,0,0,3129,True
5082,2,False,2360,2,18,False,3458,0,216,0,0,6113,False
5083,2,False,2360,2,25,False,948,0,1,170,0,1989,False
5084,0,True,6360,2,19,False,0,0,0,0,0,4035,False
5085,0,False,1772,0,33,False,2,0,0,311,720,4482,True
5086,0,True,6362,2,28,False,0,0,0,0,0,3735,True
5087,2,False,2364,2,50,False,846,0,280,280,0,2964,False
5088,0,False,6156,2,30,False,0,0,0,2,827,4000,False
5089,2,False,2367,2,44,False,1267,18,0,3,0,5818,True
5090,0,True,6363,1,52,False,0,0,0,0,0,2833,False
5091,0,True,6364,2,7,False,0,0,0,0,0,7609,True
5092,0,False,2248,0,30,False,0,59,18,639,0,2010,False
5093,0,False,2248,2,27,False,1109,0,0,0,0,1375,False
5094,1,True,322,0,24,False,0,0,0,0,0,6525,True
5095,0,False,2369,0,13,False,4,99,1,0,595,3171,False
5096,0,False,2370,2,61,False,0,53,813,3,0,5588,False
5097,0,True,6365,2,32,False,0,0,173,0,0,4183,True
5098,2,True,2371,0,17,False,0,0,0,0,0,7340,True
5099,2,False,2371,2,36,False,0,0,0,0,0,6339,True
5100,0,True,6366,1,16,False,0,0,0,0,0,6858,True
5101,0,False,2373,1,21,False,0,697,0,0,0,73,True
5102,1,False,768,2,24,False,0,0,0,0,0,2620,True
5103,0,False,2250,0,28,False,0,9,0,1114,5,2732,False
5104,2,False,1764,2,28,False,848,1497,2,0,0,6034,False
5105,2,False,1766,0,13,False,9920,0,180,130,571,7986,False
5106,0,False,2375,2,39,False,0,1,0,739,0,2734,False
5107,0,False,1773,2,24,False,0,0,980,7,0,8121,False
5108,1,False,770,2,38,False,0,347,0,1545,2187,4138,False
5109,2,False,2378,2,20,False,489,126,663,214,0,4815,False
5110,0,False,2252,2,21,False,724,0,0,0,0,4826,True
5111,2,False,2380,2,27,False,1,1,2196,372,0,7343,False
5112,0,False,2380,2,49,False,226,11,2,1580,0,1785,False
5113,2,True,2380,2,6,False,0,0,0,0,0,4152,True
5114,1,True,287,0,41,False,0,0,0,0,0,5558,True
5115,1,False,287,0,33,True,0,1473,1089,5700,1466,5495,False
5116,1,False,287,2,6,False,0,0,0,0,0,154,True
5117,1,False,287,0,35,False,0,4618,0,324,12061,811,False
5118,1,False,287,2,46,False,0,4524,173,243,7730,925,False
5119,0,False,2254,2,31,False,2703,21,0,0,1,2941,False
5120,1,True,324,2,32,False,0,0,0,0,0,1293,True
5121,1,True,71,0,31,False,224,0,0,0,0,4634,True
5122,0,True,6368,2,20,False,224,0,0,0,0,3108,False
5123,0,False,6367,2,57,False,685,458,0,0,304,4235,False
5124,0,False,2255,1,37,False,0,0,559,11,0,4163,True
5125,0,True,6156,2,21,False,0,0,173,0,0,7693,True
5126,0,False,2383,2,43,False,0,0,1,311,0,7264,False
5127,0,False,6369,2,49,False,1020,0,2,2,0,6860,True
5128,0,False,6371,2,17,False,0,150,166,570,0,3306,True
5129,2,False,2256,2,29,False,518,0,10,1245,0,3917,False
5130,0,True,6373,0,36,False,0,0,0,0,0,7730,True
5131,1,False,6156,2,37,False,31,9307,0,904,11213,878,False
5132,0,False,2385,1,17,False,2,0,0,0,681,5812,False
5133,2,True,2259,0,45,False,0,0,0,0,0,5387,True
5134,0,False,6370,2,20,False,0,9,82,14,704,4675,False
5135,2,True,2387,2,24,False,0,0,0,0,0,3055,True
5136,1,True,288,2,28,False,0,0,0,0,0,7490,True
5137,1,False,288,2,15,False,0,22,6805,0,531,42,True
5138,1,False,288,2,53,False,0,6634,0,5047,108,4753,False
5139,1,True,288,2,51,False,0,0,0,0,0,8198,True
5140,0,True,6372,2,14,False,0,0,0,0,304,3376,True
5141,0,True,6372,2,1,False,0,0,0,0,0,1057,False
5142,2,False,2388,2,26,False,665,76,173,1478,0,3557,False
